5.647036787561602722e+01,4.555940442000324708e+01,3.581328922305541340e+01,2.723948239970718532e+01,1.984371464450088496e+01,1.363042336296213364e+01,8.603065767384226348e+00,4.764347376857856808e+00,2.116391226701836104e+00,6.608647988069489276e-01,3.990763276367541579e-01,1.332048605161965327e+00,3.460576036109162867e+00,6.785269074500313025e+00,1.130658904804386822e+01
5.187121851580560161e+01,4.144258797323795562e+01,3.217948530914176075e+01,2.408923616379784960e+01,1.717746594517229397e+01,1.144852862495854318e+01,6.905814591882562858e+00,3.551975337129964494e+00,1.389089843058217255e+00,4.187893971880428667e-01,6.423522892286827046e-01,2.060776377964145922e+00,4.674835183314779208e+00,8.485121565902167262e+00,1.349208195094820084e+01
4.747410997232177721e+01,3.752781234279915168e+01,2.874772221155457430e+01,2.114103074421501560e+01,1.471325806217021359e+01,9.468674703281495297e+00,5.410604232707457051e+00,2.541644113728610321e+00,8.638292757411393241e-01,3.787548118956653442e-01,1.087669067147143620e+00,2.991544967092859775e+00,6.091135146846904824e+00,1.038701487363056053e+01,1.587961567017902809e+01
4.327904224516446874e+01,3.381507752868695604e+01,2.551799993029399261e+01,1.839486614095877215e+01,1.245109099549468645e+01,7.690861597930979343e+00,4.117434689858880503e+00,1.733353706653800064e+00,5.406095247505885437e-01,5.407610429298205235e-01,1.735026661392134573e+00,4.124354372548093117e+00,7.709475926705568583e+00,1.249094899768549105e+01,1.846919020573640324e+01
3.928601533433371884e+01,3.030438353090126924e+01,2.249031846535993395e+01,1.585074235402903575e+01,1.039096474514570900e+01,6.115089308907015742e+00,3.026305963336843874e+00,1.127104115905510628e+00,4.194305900865739622e-01,9.048080902905017986e-01,2.584425071963649678e+00,5.459204594329859717e+00,9.529857522890747390e+00,1.479692393806691086e+01,2.126080555762028013e+01
3.549502923982952041e+01,2.699573034944213035e+01,1.966467781675239124e+01,1.350865938342584371e+01,8.532879311123231503e+00,4.741357836209558307e+00,2.137218053141324958e+00,7.228953414837573366e-01,5.002924717490827566e-01,1.470895953977716664e+00,3.635864298861700927e+00,6.996095632438152911e+00,1.155227993540246523e+01,1.730493969477489102e+01,2.425446172583069426e+01
3.190608396165181304e+01,2.388911798430949318e+01,1.704107798447137156e+01,1.136861722914916406e+01,6.876834693427289480e+00,3.569667179838643900e+00,1.450170959272338411e+00,5.207273833885265324e-01,7.831951697381268618e-01,2.239024633991461677e+00,4.889344342086284989e+00,8.735027486872990465e+00,1.377674316424072742e+01,2.001499626780942265e+01,2.745015871036765986e+01
2.851917949980064648e+01,2.098454643550340037e+01,1.461951896851690513e+01,9.430615891199018108e+00,5.422830892057898033e+00,2.600017339794248095e+00,9.651646817298848990e-01,5.206002416198299843e-01,1.268138684053696563e+00,3.209194130331739725e+00,6.344865201637396090e+00,1.067600015763435550e+01,1.620324720940551089e+01,2.292709365717044179e+01,3.084789651123114851e+01
2.533431585427601007e+01,1.828201570302385548e+01,1.240000076888896352e+01,7.694655369575409409e+00,4.170867907015030518e+00,1.832408316076388433e+00,6.821992205139614240e-01,7.225139161776640284e-01,1.955123014695798744e+00,4.381404442998541704e+00,8.002426877515027570e+00,1.281901364472224003e+01,1.883179207089682805e+01,2.604123186285801239e+01,3.444767512842118151e+01
2.235149302507790026e+01,1.578152578687082297e+01,1.038252338558754495e+01,6.160735664278337076e+00,3.120945738298683825e+00,1.266840108685064248e+00,6.012745756245669870e-01,1.126468407062023891e+00,2.844148161664431296e+00,5.755655571991863617e+00,9.862029369719193639e+00,1.516406794813662984e+01,2.166237774871463984e+01,2.935741088487210249e+01,3.824949456193770914e+01
1.957071101220631348e+01,1.348307668704431173e+01,8.567086818612644095e+00,4.828856775307778904e+00,2.273064385908859286e+00,9.033127176202586650e-01,7.223907470617024762e-01,1.732463714272920896e+00,3.935214124959597104e+00,7.331947517311742324e+00,1.192367267824991117e+01,1.771116306787761729e+01,2.469500424285904217e+01,3.287563072321276536e+01,4.225335481178082375e+01
1.699196981566127818e+01,1.138666840354433774e+01,6.953691067964288486e+00,3.699018702663753988e+00,1.627223849845579107e+00,7.418261428819914460e-01,1.045547734825364783e+00,2.540499837810342054e+00,5.228320904581284623e+00,9.110280278958132527e+00,1.418735680310713398e+01,2.046029900394508161e+01,2.792967155332992135e+01,3.659589137787988022e+01,4.645925587795038325e+01
1.461526943544270551e+01,9.492300936370861919e+00,5.542336133642440821e+00,2.771221446346247230e+00,1.183424130108819083e+00,7.823803844702545973e-01,1.570745538915576001e+00,3.550576777674313789e+00,6.723468500529532932e+00,1.109065385693107153e+01,1.665308174429092958e+01,2.341147575633912936e+01,3.136637968012742661e+01,4.051819284887361761e+01,5.086719776044660080e+01
1.244060987155076248e+01,7.799974285523961548e+00,4.333022015647145508e+00,2.045465006355296378e+00,9.416652266985969799e-01,1.024975442385042124e+00,2.297984159332286946e+00,4.762694533864779700e+00,8.420656912804266980e+00,1.327306825123053891e+01,1.932084750180118959e+01,2.656469332505965042e+01,3.500512862325131636e+01,4.464253513619382829e+01,5.547718045926919217e+01
1.046799112398526432e+01,6.309688451003577114e+00,3.325748713978379900e+00,1.521749382690859909e+00,9.019471396149052467e-01,1.469611316626369790e+00,3.227263596075560237e+00,6.176853106381811287e+00,1.031988614140556137e+01,1.565752346185650090e+01,2.219065407563803305e+01,2.991995171010673715e+01,3.884591838270186059e+01,4.896891823984058334e+01,6.028920397441843448e+01
